season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,count
1,0,1,0,1,1,0,2,0.2,0.47,0.2239,2.833213344056216
1,0,1,1,1,1,0,2,0.2,0.44,0.19399999999999998,2.772588722239781
1,0,1,2,1,1,0,2,0.18,0.43,0.2537,2.0794415416798357
1,0,1,3,1,1,0,2,0.18,0.43,0.19399999999999998,0.6931471805599453
1,0,1,4,1,1,0,2,0.18,0.43,0.1343,1.0986122886681098
1,0,1,5,1,1,0,2,0.18,0.43,0.1642,0.0
1,0,1,6,1,1,0,2,0.18,0.43,0.19399999999999998,1.6094379124341003
1,0,1,7,1,1,0,2,0.16,0.5,0.1343,2.5649493574615367
1,0,1,8,1,1,0,2,0.16,0.47,0.2239,3.4965075614664802
1,0,1,9,1,1,0,2,0.16,0.47,0.2239,3.8501476017100584
1,0,1,10,1,1,0,2,0.16,0.5,0.2537,4.04305126783455
1,0,1,11,1,1,0,2,0.16,0.55,0.19399999999999998,4.1588830833596715
1,0,1,12,1,1,0,2,0.18,0.47,0.1343,4.382026634673881
1,0,1,13,1,1,0,2,0.18,0.47,0.1343,4.532599493153256
1,0,1,14,1,1,0,2,0.18,0.43,0.1045,4.454347296253507
1,0,1,15,1,1,0,2,0.2,0.47,0.1642,4.532599493153256
1,0,1,16,1,1,0,2,0.2,0.47,0.1642,4.406719247264253
1,0,1,17,1,1,0,1,0.2,0.51,0.19399999999999998,4.2626798770413155
1,0,1,18,1,1,0,2,0.18,0.55,0.2537,4.5217885770490405
1,0,1,19,1,1,0,3,0.18,0.59,0.19399999999999998,4.0943445622221
1,0,1,20,1,1,0,3,0.16,0.8,0.19399999999999998,3.4965075614664802
1,0,1,21,1,1,0,3,0.16,0.8,0.19399999999999998,3.295836866004329
1,0,1,22,1,1,0,3,0.14,0.93,0.2537,2.5649493574615367
1,0,1,23,1,1,0,3,0.16,0.86,0.2836,1.3862943611198906
1,0,1,12,0,2,1,2,0.2,0.86,0.3284,1.0986122886681098
1,0,1,13,0,2,1,2,0.2,0.86,0.2239,3.091042453358316
1,0,1,14,0,2,1,2,0.22,0.8,0.1642,3.332204510175204
1,0,1,15,0,2,1,2,0.22,0.87,0.1642,3.5553480614894135
1,0,1,16,0,2,1,2,0.22,0.87,0.19399999999999998,4.110873864173311
1,0,1,17,0,2,1,2,0.22,0.82,0.19399999999999998,4.8283137373023015
1,0,1,18,0,2,1,2,0.22,0.8,0.1642,4.890349128221754
1,0,1,19,0,2,1,2,0.22,0.8,0.1343,4.59511985013459
1,0,1,20,0,2,1,2,0.22,0.87,0.0,4.418840607796598
1,0,1,21,0,2,1,2,0.22,0.93,0.1045,3.713572066704308
1,0,1,22,0,2,1,2,0.22,0.93,0.0896,3.4965075614664802
1,0,1,23,0,2,1,2,0.22,0.93,0.0,2.995732273553991
1,0,1,0,0,3,1,2,0.22,0.93,0.0,1.0986122886681098
1,0,1,1,0,3,1,3,0.22,0.93,0.1343,1.9459101490553132
1,0,1,2,0,3,1,3,0.22,0.93,0.1343,1.0986122886681098
1,0,1,4,0,3,1,3,0.22,0.93,0.1343,0.6931471805599453
1,0,1,5,0,3,1,2,0.22,0.93,0.0896,1.9459101490553132
1,0,1,6,0,3,1,2,0.22,0.93,0.0896,3.4657359027997265
1,0,1,7,0,3,1,2,0.24,0.92,0.1045,4.499809670330265
1,0,1,8,0,3,1,2,0.24,0.93,0.1045,5.2832037287379885
1,0,1,9,0,3,1,2,0.24,0.93,0.1045,4.6913478822291435
1,0,1,10,0,3,1,2,0.26,0.93,0.1343,3.8501476017100584
1,0,1,11,0,3,1,2,0.28,0.87,0.0896,3.9512437185814275
1,0,1,12,0,3,1,2,0.3,0.81,0.0896,4.248495242049359
1,0,1,13,0,3,1,1,0.4,0.62,0.2836,4.356708826689592
1,0,1,14,0,3,1,1,0.4,0.58,0.2537,4.31748811353631
1,0,1,15,0,3,1,1,0.4,0.54,0.2836,4.406719247264253
1,0,1,16,0,3,1,1,0.38,0.58,0.3881,4.6443908991413725
1,0,1,17,0,3,1,1,0.36,0.57,0.3284,5.2832037287379885
1,0,1,18,0,3,1,1,0.34,0.61,0.2836,5.081404364984463
1,0,1,19,0,3,1,1,0.32,0.57,0.4179,4.718498871295094
1,0,1,20,0,3,1,1,0.32,0.49,0.2985,4.330733340286331
1,0,1,21,0,3,1,1,0.32,0.49,0.4179,4.07753744390572
1,0,1,22,0,3,1,1,0.3,0.52,0.1642,4.07753744390572
1,0,1,23,0,3,1,1,0.3,0.52,0.4627,3.332204510175204
1,0,1,0,0,4,1,1,0.26,0.56,0.3881,2.5649493574615367
1,0,1,1,0,4,1,1,0.26,0.56,0.0,1.6094379124341003
1,0,1,2,0,4,1,1,0.26,0.56,0.0,0.6931471805599453
1,0,1,3,0,4,1,1,0.26,0.56,0.1642,0.0
1,0,1,4,0,4,1,1,0.26,0.56,0.1642,0.0
1,0,1,5,0,4,1,1,0.24,0.6,0.2239,1.791759469228055
1,0,1,6,0,4,1,1,0.22,0.6,0.2239,3.5553480614894135
1,0,1,7,0,4,1,1,0.22,0.55,0.2239,4.61512051684126
1,0,1,8,0,4,1,1,0.22,0.55,0.2836,5.517452896464707
1,0,1,9,0,4,1,2,0.24,0.52,0.2239,4.962844630259907
1,0,1,10,0,4,1,1,0.26,0.48,0.2985,4.04305126783455
1,0,1,11,0,4,1,2,0.28,0.45,0.1642,4.219507705176107
1,0,1,12,0,4,1,2,0.3,0.42,0.0,4.430816798843313
1,0,1,13,0,4,1,2,0.28,0.45,0.1045,4.584967478670572
1,0,1,14,0,4,1,2,0.3,0.45,0.1343,4.394449154672439
1,0,1,15,0,4,1,2,0.32,0.45,0.19399999999999998,4.248495242049359
1,0,1,16,0,4,1,2,0.3,0.49,0.1343,4.51085950651685
1,0,1,17,0,4,1,2,0.3,0.49,0.1045,5.3706380281276624
1,0,1,18,0,4,1,2,0.26,0.56,0.19399999999999998,5.220355825078324
1,0,1,19,0,4,1,1,0.26,0.56,0.3284,5.0238805208462765
1,0,1,20,0,4,1,2,0.26,0.6,0.2836,4.836281906951478
1,0,1,21,0,4,1,2,0.24,0.6,0.2537,4.04305126783455
1,0,1,22,0,4,1,2,0.24,0.65,0.2836,4.02535169073515
1,0,1,23,0,4,1,2,0.24,0.65,0.3284,3.4339872044851463
1,0,1,0,0,5,1,2,0.24,0.7,0.2537,3.044522437723423
1,0,1,1,0,5,1,2,0.24,0.7,0.2537,1.791759469228055
1,0,1,2,0,5,1,3,0.24,0.75,0.1642,0.6931471805599453
1,0,1,3,0,5,1,3,0.22,0.8,0.2985,0.0
1,0,1,4,0,5,1,2,0.22,0.87,0.0896,0.0
1,0,1,5,0,5,1,1,0.24,0.6,0.4179,1.6094379124341003
1,0,1,6,0,5,1,1,0.22,0.55,0.2537,3.295836866004329
1,0,1,7,0,5,1,1,0.2,0.51,0.2836,4.219507705176107
1,0,1,8,0,5,1,1,0.2,0.47,0.3284,5.37989735354046
1,0,1,9,0,5,1,1,0.2,0.51,0.3582,5.111987788356544
1,0,1,10,0,5,1,1,0.2,0.47,0.4627,4.143134726391533
1,0,1,11,0,5,1,1,0.22,0.41,0.4627,4.07753744390572
1,0,1,12,0,5,1,1,0.22,0.27,0.5821,4.356708826689592
1,0,1,13,0,5,1,1,0.2,0.21,0.5821,4.290459441148391
1,0,1,14,0,5,1,1,0.2,0.25,0.5224,4.127134385045092
1,0,1,15,0,5,1,1,0.16,0.26,0.4478,4.174387269895637
1,0,1,16,0,5,1,1,0.16,0.26,0.3582,4.574710978503383
1,0,1,17,0,5,1,1,0.14,0.28,0.3582,5.081404364984463
1,0,1,18,0,5,1,1,0.12,0.3,0.2537,4.787491742782046
1,0,1,19,0,5,1,1,0.12,0.3,0.3284,4.564348191467836
1,0,1,20,0,5,1,1,0.1,0.33,0.4179,3.970291913552122
1,0,1,21,0,5,1,1,0.08,0.38,0.2836,3.713572066704308
1,0,1,22,0,5,1,1,0.06,0.41,0.3881,3.5263605246161616
1,0,1,23,0,5,1,1,0.06,0.38,0.3284,3.295836866004329
1,0,1,0,0,6,0,1,0.04,0.45,0.2537,2.5649493574615367
1,0,1,1,0,6,0,2,0.04,0.41,0.3881,2.4849066497880004
1,0,1,2,0,6,0,2,0.04,0.41,0.2537,2.3978952727983707
1,0,1,3,0,6,0,2,0.04,0.41,0.2836,1.9459101490553132
1,0,1,4,0,6,0,2,0.02,0.48,0.2985,1.0986122886681098
1,0,1,6,0,6,0,2,0.02,0.44,0.2239,0.6931471805599453
1,0,1,7,0,6,0,1,0.02,0.44,0.2836,2.0794415416798357
1,0,1,8,0,6,0,1,0.02,0.44,0.3284,3.295836866004329
1,0,1,9,0,6,0,1,0.04,0.41,0.2537,3.6888794541139363
1,0,1,10,0,6,0,2,0.04,0.41,0.1642,3.970291913552122
1,0,1,11,0,6,0,2,0.06,0.38,0.1343,4.143134726391533
1,0,1,12,0,6,0,2,0.06,0.38,0.1045,4.248495242049359
1,0,1,13,0,6,0,1,0.08,0.35,0.0,4.430816798843313
1,0,1,14,0,6,0,1,0.1,0.33,0.1045,4.31748811353631
1,0,1,15,0,6,0,1,0.12,0.28,0.0,4.634728988229636
1,0,1,16,0,6,0,1,0.12,0.28,0.19399999999999998,4.418840607796598
1,0,1,17,0,6,0,1,0.12,0.28,0.0,4.204692619390966
1,0,1,18,0,6,0,1,0.08,0.35,0.19399999999999998,3.9889840465642745
1,0,1,19,0,6,0,1,0.08,0.35,0.1343,4.07753744390572
1,0,1,20,0,6,0,1,0.06,0.45,0.1642,3.8066624897703196
1,0,1,21,0,6,0,1,0.06,0.41,0.0896,3.6635616461296463
1,0,1,22,0,6,0,1,0.06,0.49,0.0,3.4011973816621555
1,0,1,23,0,6,0,1,0.04,0.57,0.1045,3.4965075614664802
1,0,1,0,0,0,0,1,0.04,0.57,0.1045,3.091042453358316
1,0,1,1,0,0,0,1,0.04,0.57,0.1045,2.5649493574615367
1,0,1,2,0,0,0,1,0.02,0.62,0.1343,2.8903717578961645
1,0,1,3,0,0,0,1,0.02,0.62,0.1343,1.6094379124341003
1,0,1,5,0,0,0,2,0.04,0.57,0.1045,1.0986122886681098
1,0,1,6,0,0,0,2,0.04,0.57,0.1045,0.0
1,0,1,7,0,0,0,1,0.08,0.58,0.1642,0.6931471805599453
1,0,1,8,0,0,0,1,0.06,0.62,0.1642,2.9444389791664403
1,0,1,9,0,0,0,1,0.1,0.54,0.3582,3.332204510175204
1,0,1,10,0,0,0,1,0.14,0.46,0.3881,4.060443010546419
1,0,1,11,0,0,0,1,0.14,0.43,0.2239,4.59511985013459
1,0,1,12,0,0,0,1,0.16,0.37,0.4627,4.7535901911063645
1,0,1,13,0,0,0,1,0.14,0.33,0.3881,4.465908118654584
1,0,1,14,0,0,0,1,0.16,0.28,0.3582,4.700480365792417
1,0,1,15,0,0,0,1,0.16,0.28,0.3582,4.343805421853684
1,0,1,16,0,0,0,1,0.16,0.26,0.3284,4.174387269895637
1,0,1,17,0,0,0,1,0.14,0.26,0.3881,4.007333185232471
1,0,1,18,0,0,0,1,0.12,0.3,0.2537,3.8918202981106265
1,0,1,19,0,0,0,1,0.12,0.3,0.2836,3.912023005428146
1,0,1,20,0,0,0,1,0.1,0.36,0.2537,3.5553480614894135
1,0,1,21,0,0,0,1,0.1,0.36,0.19399999999999998,3.2188758248682006
1,0,1,22,0,0,0,1,0.08,0.38,0.19399999999999998,3.332204510175204
1,0,1,23,0,0,0,1,0.06,0.41,0.2239,3.044522437723423
1,0,1,0,0,1,1,1,0.06,0.41,0.19399999999999998,1.9459101490553132
1,0,1,1,0,1,1,1,0.04,0.45,0.19399999999999998,0.0
1,0,1,3,0,1,1,1,0.04,0.45,0.2537,0.0
1,0,1,4,0,1,1,1,0.02,0.48,0.1343,0.0
1,0,1,5,0,1,1,1,0.02,0.48,0.1343,1.6094379124341003
1,0,1,6,0,1,1,1,0.02,0.48,0.0896,2.70805020110221
1,0,1,7,0,1,1,1,0.02,0.48,0.0,4.430816798843313
1,0,1,8,0,1,1,1,0.04,0.49,0.0,5.176149732573829
1,0,1,9,0,1,1,1,0.06,0.41,0.0,4.624972813284271
1,0,1,10,0,1,1,1,0.1,0.42,0.0,3.6888794541139363
1,0,1,11,0,1,1,1,0.1,0.46,0.1343,3.828641396489095
1,0,1,12,0,1,1,2,0.12,0.42,0.19399999999999998,4.143134726391533
1,0,1,13,0,1,1,2,0.14,0.43,0.2239,4.0943445622221
1,0,1,14,0,1,1,2,0.14,0.46,0.2239,3.8066624897703196
1,0,1,15,0,1,1,1,0.16,0.4,0.1642,4.04305126783455
1,0,1,16,0,1,1,1,0.16,0.47,0.2537,4.248495242049359
1,0,1,17,0,1,1,1,0.14,0.5,0.2537,5.214935757608986
1,0,1,18,0,1,1,1,0.14,0.59,0.19399999999999998,5.030437921392435
1,0,1,19,0,1,1,1,0.14,0.54,0.1642,4.663439094112067
1,0,1,20,0,1,1,1,0.14,0.59,0.19399999999999998,4.394449154672439
1,0,1,21,0,1,1,1,0.14,0.63,0.1642,4.07753744390572
1,0,1,22,0,1,1,2,0.14,0.63,0.2239,3.5553480614894135
1,0,1,23,0,1,1,2,0.16,0.64,0.2537,3.1780538303479458
1,0,1,0,0,2,1,2,0.16,0.69,0.2836,2.1972245773362196
1,0,1,1,0,2,1,2,0.16,0.69,0.1642,1.6094379124341003
1,0,1,2,0,2,1,1,0.16,0.69,0.2239,0.6931471805599453
1,0,1,4,0,2,1,1,0.14,0.74,0.1045,0.0
1,0,1,5,0,2,1,1,0.14,0.74,0.2239,2.1972245773362196
1,0,1,6,0,2,1,1,0.16,0.74,0.1045,3.58351893845611
1,0,1,7,0,2,1,1,0.16,0.74,0.2239,4.68213122712422
1,0,1,8,0,2,1,2,0.16,0.74,0.1343,5.472270673671475
1,0,1,9,0,2,1,2,0.2,0.64,0.0896,4.969813299576001
1,0,1,10,0,2,1,2,0.22,0.6,0.1045,4.007333185232471
1,0,1,11,0,2,1,2,0.24,0.6,0.1343,4.110873864173311
1,0,1,12,0,2,1,2,0.26,0.56,0.0896,4.663439094112067
1,0,1,13,0,2,1,2,0.26,0.56,0.1343,4.532599493153256
1,0,1,14,0,2,1,2,0.3,0.45,0.0,4.219507705176107
1,0,1,15,0,2,1,2,0.32,0.42,0.0,4.430816798843313
1,0,1,16,0,2,1,2,0.32,0.42,0.0,4.7535901911063645
1,0,1,17,0,2,1,1,0.3,0.45,0.0,5.402677381872279
1,0,1,18,0,2,1,2,0.3,0.49,0.0896,5.41610040220442
1,0,1,19,0,2,1,2,0.26,0.65,0.1642,4.983606621708336
1,0,1,20,0,2,1,1,0.24,0.65,0.19399999999999998,4.77912349311153
1,0,1,21,0,2,1,1,0.24,0.65,0.19399999999999998,3.8066624897703196
1,0,1,22,0,2,1,1,0.22,0.64,0.1642,3.970291913552122
1,0,1,23,0,2,1,2,0.22,0.64,0.1642,3.6888794541139363
1,0,1,0,0,3,1,2,0.22,0.69,0.1343,2.833213344056216
1,0,1,1,0,3,1,2,0.24,0.65,0.1343,1.6094379124341003
1,0,1,2,0,3,1,3,0.22,0.69,0.19399999999999998,2.302585092994046
1,0,1,5,0,3,1,3,0.2,0.86,0.2836,0.0
1,0,1,6,0,3,1,3,0.2,0.86,0.2836,2.0794415416798357
1,0,1,7,0,3,1,3,0.22,0.87,0.2985,3.4011973816621555
1,0,1,8,0,3,1,3,0.22,0.87,0.2985,4.276666119016055
1,0,1,9,0,3,1,3,0.22,0.87,0.2985,4.060443010546419
1,0,1,10,0,3,1,3,0.22,0.93,0.2836,3.332204510175204
1,0,1,11,0,3,1,3,0.22,0.93,0.3284,3.713572066704308
1,0,1,12,0,3,1,3,0.22,0.93,0.3284,3.871201010907891
1,0,1,13,0,3,1,3,0.22,0.93,0.3284,3.8501476017100584
1,0,1,14,0,3,1,3,0.22,0.93,0.3582,3.58351893845611
1,0,1,15,0,3,1,3,0.22,0.93,0.4627,3.7612001156935624
1,0,1,16,0,3,1,4,0.22,0.93,0.3284,3.58351893845611
1,0,1,17,0,3,1,3,0.2,0.93,0.3582,3.258096538021482
1,0,1,16,0,4,1,1,0.22,0.55,0.19399999999999998,3.1780538303479458
1,0,1,17,0,4,1,1,0.22,0.55,0.1045,4.430816798843313
1,0,1,18,0,4,1,1,0.2,0.69,0.0896,4.6443908991413725
1,0,1,19,0,4,1,1,0.2,0.69,0.0896,4.3694478524670215
1,0,1,20,0,4,1,1,0.18,0.74,0.0896,4.07753744390572
1,0,1,21,0,4,1,1,0.18,0.74,0.0896,3.6375861597263857
1,0,1,22,0,4,1,1,0.18,0.74,0.0896,3.295836866004329
1,0,1,23,0,4,1,1,0.18,0.8,0.1642,2.772588722239781
1,0,1,0,0,5,1,2,0.2,0.75,0.1343,2.1972245773362196
1,0,1,1,0,5,1,2,0.2,0.75,0.1343,1.0986122886681098
1,0,1,2,0,5,1,2,0.2,0.75,0.1642,0.6931471805599453
1,0,1,3,0,5,1,2,0.2,0.75,0.1045,0.0
1,0,1,5,0,5,1,2,0.18,0.8,0.1045,1.3862943611198906
1,0,1,6,0,5,1,2,0.18,0.8,0.1343,2.772588722239781
1,0,1,7,0,5,1,2,0.16,0.86,0.0896,4.0943445622221
1,0,1,8,0,5,1,2,0.16,0.86,0.0896,5.056245805348308
1,0,1,9,0,5,1,3,0.18,0.86,0.0896,4.61512051684126
1,0,1,10,0,5,1,3,0.18,0.86,0.1045,3.8918202981106265
1,0,1,11,0,5,1,3,0.18,0.93,0.1045,3.4011973816621555
1,0,1,12,0,5,1,3,0.18,0.93,0.1045,3.367295829986474
1,0,1,13,0,5,1,3,0.18,0.93,0.1045,3.4339872044851463
1,0,1,14,0,5,1,3,0.22,0.8,0.0,3.6375861597263857
1,0,1,15,0,5,1,2,0.2,0.86,0.0,3.713572066704308
1,0,1,16,0,5,1,1,0.22,0.8,0.0,4.382026634673881
1,0,1,17,0,5,1,1,0.24,0.75,0.1343,5.003946305945459
1,0,1,18,0,5,1,1,0.24,0.75,0.19399999999999998,4.6913478822291435
1,0,1,19,0,5,1,2,0.24,0.75,0.1343,4.48863636973214
1,0,1,20,0,5,1,2,0.24,0.7,0.19399999999999998,4.127134385045092
1,0,1,21,0,5,1,2,0.22,0.75,0.1343,4.060443010546419
1,0,1,22,0,5,1,1,0.24,0.65,0.3582,3.258096538021482
1,0,1,23,0,5,1,1,0.24,0.6,0.2239,3.1354942159291497
1,0,1,0,0,6,0,1,0.22,0.64,0.3582,3.332204510175204
1,0,1,1,0,6,0,1,0.22,0.64,0.19399999999999998,2.995732273553991
1,0,1,2,0,6,0,1,0.22,0.64,0.1642,2.70805020110221
1,0,1,3,0,6,0,1,0.2,0.64,0.1343,2.0794415416798357
1,0,1,4,0,6,0,1,0.16,0.69,0.1045,1.0986122886681098
1,0,1,6,0,6,0,1,0.16,0.64,0.1343,0.6931471805599453
1,0,1,7,0,6,0,1,0.16,0.59,0.1045,1.6094379124341003
1,0,1,8,0,6,0,1,0.18,0.55,0.1642,3.5263605246161616
1,0,1,9,0,6,0,1,0.18,0.59,0.0896,3.5263605246161616
1,0,1,10,0,6,0,2,0.18,0.64,0.1045,4.007333185232471
1,0,1,11,0,6,0,2,0.18,0.64,0.1343,4.1588830833596715
1,0,1,12,0,6,0,2,0.2,0.59,0.19399999999999998,4.356708826689592
1,0,1,13,0,6,0,2,0.22,0.55,0.1642,4.174387269895637
1,0,1,14,0,6,0,2,0.22,0.6,0.1343,4.59511985013459
1,0,1,15,0,6,0,1,0.22,0.69,0.2537,4.787491742782046
1,0,1,16,0,6,0,1,0.24,0.6,0.1642,4.672828834461906
1,0,1,17,0,6,0,1,0.24,0.6,0.0,4.51085950651685
1,0,1,18,0,6,0,1,0.22,0.69,0.1343,4.219507705176107
1,0,1,19,0,6,0,2,0.22,0.69,0.2537,4.060443010546419
1,0,1,20,0,6,0,1,0.18,0.74,0.0896,3.7612001156935624
1,0,1,21,0,6,0,1,0.18,0.74,0.0896,3.58351893845611
1,0,1,22,0,6,0,1,0.16,0.8,0.0896,3.4657359027997265
1,0,1,23,0,6,0,1,0.16,0.8,0.0896,3.4965075614664802
1,0,1,0,0,0,0,1,0.16,0.8,0.1045,3.4965075614664802
1,0,1,1,0,0,0,1,0.14,0.8,0.0,3.367295829986474
1,0,1,2,0,0,0,1,0.16,0.8,0.0,2.3978952727983707
1,0,1,3,0,0,0,1,0.14,0.93,0.0,2.0794415416798357
1,0,1,4,0,0,0,1,0.14,0.93,0.0,0.0
1,0,1,5,0,0,0,1,0.14,0.86,0.0,1.0986122886681098
1,0,1,7,0,0,0,1,0.14,0.86,0.0,1.0986122886681098
1,0,1,8,0,0,0,2,0.14,0.86,0.0,2.4849066497880004
1,0,1,9,0,0,0,2,0.16,0.8,0.0,3.6375861597263857
1,0,1,10,0,0,0,2,0.18,0.8,0.0,4.1588830833596715
1,0,1,11,0,0,0,1,0.22,0.75,0.0,4.07753744390572
1,0,1,12,0,0,0,1,0.3,0.52,0.1045,4.574710978503383
1,0,1,13,0,0,0,1,0.28,0.61,0.1045,4.430816798843313
1,0,1,14,0,0,0,1,0.28,0.61,0.0896,4.804021044733257
1,0,1,15,0,0,0,1,0.3,0.56,0.0,4.6913478822291435
1,0,1,16,0,0,0,1,0.3,0.56,0.0,4.812184355372417
1,0,1,17,0,0,0,1,0.3,0.56,0.19399999999999998,4.343805421853684
1,0,1,18,0,0,0,1,0.26,0.65,0.1642,4.174387269895637
1,0,1,19,0,0,0,1,0.26,0.65,0.19399999999999998,4.007333185232471
1,0,1,20,0,0,0,2,0.26,0.65,0.1045,3.4965075614664802
1,0,1,21,0,0,0,2,0.24,0.7,0.1642,3.332204510175204
1,0,1,22,0,0,0,2,0.24,0.7,0.19399999999999998,3.044522437723423
1,0,1,23,0,0,0,2,0.24,0.65,0.2836,3.044522437723423
1,0,1,0,0,1,1,2,0.24,0.65,0.2239,1.9459101490553132
1,0,1,1,0,1,1,1,0.22,0.64,0.2537,1.9459101490553132
1,0,1,2,0,1,1,1,0.22,0.64,0.19399999999999998,0.0
1,0,1,3,0,1,1,1,0.22,0.64,0.19399999999999998,0.6931471805599453
1,0,1,4,0,1,1,1,0.2,0.59,0.2239,0.6931471805599453
1,0,1,5,0,1,1,1,0.18,0.64,0.2836,2.0794415416798357
1,0,1,6,0,1,1,1,0.16,0.69,0.3284,3.6109179126442243
1,0,1,7,0,1,1,2,0.16,0.64,0.2836,4.276666119016055
1,0,1,8,0,1,1,2,0.16,0.59,0.2836,5.220355825078324
1,0,1,9,0,1,1,2,0.16,0.59,0.2985,4.718498871295094
1,0,1,10,0,1,1,2,0.16,0.59,0.19399999999999998,4.23410650459726
1,0,1,11,0,1,1,2,0.16,0.59,0.19399999999999998,3.871201010907891
1,0,1,12,0,1,1,2,0.18,0.55,0.1045,4.219507705176107
1,0,1,13,0,1,1,2,0.16,0.59,0.0,3.9889840465642745
1,0,1,14,0,1,1,2,0.18,0.55,0.1343,4.454347296253507
1,0,1,15,0,1,1,2,0.16,0.59,0.1343,3.784189633918261
1,0,1,16,0,1,1,2,0.16,0.56,0.19399999999999998,4.454347296253507
1,0,1,17,0,1,1,2,0.16,0.59,0.19399999999999998,5.081404364984463
1,0,1,18,0,1,1,2,0.16,0.55,0.2239,5.049856007249537
1,0,1,19,0,1,1,1,0.3,0.61,0.1045,4.709530201312334
1,0,1,20,0,1,1,3,0.16,0.59,0.1642,4.356708826689592
1,0,1,21,0,1,1,3,0.16,0.59,0.0896,4.02535169073515
1,0,1,22,0,1,1,2,0.16,0.59,0.1045,3.5263605246161616
1,0,1,23,0,1,1,2,0.16,0.64,0.0896,2.833213344056216
1,0,2,0,0,2,1,2,0.16,0.64,0.1045,2.0794415416798357
1,0,2,1,0,2,1,2,0.16,0.69,0.1045,1.0986122886681098
1,0,2,2,0,2,1,2,0.16,0.69,0.0,0.6931471805599453
1,0,2,3,0,2,1,2,0.16,0.69,0.0,0.6931471805599453
1,0,2,5,0,2,1,3,0.14,0.93,0.0,1.0986122886681098
1,0,2,6,0,2,1,3,0.14,0.93,0.0,3.091042453358316
1,0,2,7,0,2,1,3,0.16,0.93,0.0,3.9512437185814275
1,0,2,8,0,2,1,3,0.16,0.93,0.0,4.90527477843843
1,0,2,9,0,2,1,2,0.16,0.93,0.0,4.7535901911063645
1,0,2,10,0,2,1,2,0.16,0.93,0.0,3.8501476017100584
1,0,2,11,0,2,1,2,0.18,0.86,0.0,3.9318256327243257
1,0,2,12,0,2,1,2,0.2,0.86,0.0,4.007333185232471
1,0,2,13,0,2,1,2,0.2,0.86,0.0,3.9512437185814275
1,0,2,14,0,2,1,2,0.22,0.8,0.0896,3.9889840465642745
1,0,2,15,0,2,1,2,0.24,0.75,0.0,3.9512437185814275
1,0,2,16,0,2,1,2,0.24,0.75,0.1343,4.1588830833596715
1,0,2,17,0,2,1,2,0.24,0.75,0.0,5.170483995038151
1,0,2,18,0,2,1,2,0.24,0.81,0.1045,5.123963979403259
1,0,2,19,0,2,1,2,0.24,0.81,0.1343,4.68213122712422
1,0,2,20,0,2,1,2,0.22,0.87,0.1343,4.30406509320417
1,0,2,21,0,2,1,2,0.22,0.87,0.1343,4.1588830833596715
1,0,2,22,0,2,1,2,0.22,0.87,0.0896,3.58351893845611
1,0,2,23,0,2,1,3,0.2,0.93,0.19399999999999998,2.772588722239781
1,0,2,0,0,3,1,3,0.22,0.93,0.1045,0.6931471805599453
1,0,2,1,0,3,1,3,0.22,0.93,0.19399999999999998,1.0986122886681098
1,0,2,2,0,3,1,3,0.22,0.93,0.1343,1.3862943611198906
1,0,2,3,0,3,1,3,0.22,0.93,0.1343,0.0
1,0,2,4,0,3,1,3,0.22,0.93,0.2836,0.0
1,0,2,5,0,3,1,3,0.22,0.93,0.1045,1.0986122886681098
1,0,2,6,0,3,1,3,0.22,0.93,0.1045,2.8903717578961645
1,0,2,7,0,3,1,3,0.22,0.93,0.2239,3.8918202981106265
1,0,2,8,0,3,1,3,0.22,0.93,0.2239,5.043425116919247
1,0,2,9,0,3,1,2,0.24,0.93,0.0896,4.812184355372417
1,0,2,10,0,3,1,2,0.22,1.0,0.0,4.110873864173311
1,0,2,11,0,3,1,2,0.24,0.93,0.19399999999999998,3.9512437185814275
1,0,2,12,0,3,1,2,0.24,0.93,0.2239,4.1588830833596715
1,0,2,13,0,3,1,1,0.34,0.93,0.1642,4.31748811353631
1,0,2,14,0,3,1,1,0.38,0.82,0.3881,4.143134726391533
1,0,2,15,0,3,1,1,0.38,0.76,0.3284,4.330733340286331
1,0,2,16,0,3,1,1,0.36,0.71,0.2985,4.634728988229636
1,0,2,17,0,3,1,1,0.36,0.53,0.5224,5.247024072160486
1,0,2,18,0,3,1,1,0.34,0.42,0.5522,5.204006687076795
1,0,2,19,0,3,1,1,0.28,0.45,0.4925,4.51085950651685
1,0,2,20,0,3,1,1,0.24,0.48,0.5522,4.31748811353631
1,0,2,21,0,3,1,1,0.22,0.47,0.3284,4.143134726391533
1,0,2,22,0,3,1,1,0.22,0.44,0.2537,3.6888794541139363
1,0,2,23,0,3,1,1,0.2,0.44,0.4478,3.4657359027997265
1,0,2,0,0,4,1,1,0.2,0.4,0.4478,2.4849066497880004
1,0,2,1,0,4,1,1,0.2,0.44,0.5224,1.6094379124341003
1,0,2,2,0,4,1,1,0.18,0.43,0.2537,0.6931471805599453
1,0,2,3,0,4,1,1,0.18,0.43,0.2537,0.0
1,0,2,5,0,4,1,1,0.16,0.5,0.2985,0.6931471805599453
1,0,2,6,0,4,1,1,0.16,0.43,0.3582,3.6635616461296463
1,0,2,7,0,4,1,1,0.14,0.5,0.3284,4.465908118654584
1,0,2,8,0,4,1,1,0.14,0.5,0.3582,5.236441962829949
1,0,2,9,0,4,1,1,0.16,0.47,0.2985,4.890349128221754
